YEAR,MO,DY,T2M,RH2M,WS50M_MAX,WS50M_MIN,WS50M
2015,5,12,28.97,80.06,4.51,2.16,3.42
2015,5,13,28.88,78.88,5.3,2.02,3.39
2015,5,14,29.02,78.94,5.27,3.04,4.02
2015,5,15,29.15,76.38,4.97,1.56,3.24
2015,5,16,28.8,80.88,6.77,2.26,3.66
2015,5,17,28.69,80.31,3.94,1.59,2.47
2015,5,18,29.53,73.25,3.85,0.25,1.69
2015,5,19,29.36,79.44,3.93,2.28,2.83
2015,5,20,29.61,77.25,2.95,1.06,2.16
2015,5,21,29.4,78.19,2.01,0.09,1.11
2015,5,22,28.98,79,2.74,0.2,1.31
2015,5,23,28.03,81.5,4.43,0.62,2.54
2015,5,24,28.37,80.06,3.38,1.2,2.21
2015,5,25,28.08,82.62,3.4,2.16,2.72
2015,5,26,27.98,78.69,2.52,0.87,1.7
2015,5,27,28.08,78.88,4.34,1.59,3.12
2015,5,28,28.73,76.94,4.08,1.01,2.61
2015,5,29,28.39,81.94,4.48,2.65,3.59
2015,5,30,28.64,81.88,4.95,2.84,4.13
2015,5,31,28.67,75.75,2.91,0.74,1.9
2015,6,1,29.22,72.62,4.08,0.25,1.91
2015,6,2,28.57,78.88,4.25,1.96,3.12
2015,6,3,28.36,79.44,4.77,2.05,3.59
2015,6,4,28.59,78.5,5.7,2.58,3.94
2015,6,5,28.83,78.06,3.94,1.59,2.77
2015,6,6,29.04,75.19,4.23,0.55,2.45
2015,6,7,28.78,76.94,4.17,1.98,2.89
2015,6,8,28.46,81.56,3.95,1.12,2.83
2015,6,9,28.61,77.62,3.85,1.06,2.25
2015,6,10,28.89,75.25,3.99,0.74,2.38
2015,6,11,28.41,81.44,5.63,1.91,3.44
2015,6,12,28.2,81.12,4.31,1.28,2.94
2015,6,13,28.52,74.62,3.49,1.81,2.58
2015,6,14,28.15,78.19,5.62,0.08,2.66
2015,6,15,27.4,87.38,6.32,2.26,4.51
2015,6,16,28.12,77.19,3.77,0.2,1.98
2015,6,17,27.52,81.06,2.97,0.41,1.85
2015,6,18,28.01,78.88,3.52,0.35,2.01
2015,6,19,28.7,80.62,4.31,1.94,3.09
2015,6,20,28.5,79.56,3.68,0.1,2.1
2015,6,21,28.93,77.62,4.16,0.77,2.21
2015,6,22,28.82,80.69,3.72,1.84,2.88
2015,6,23,28.69,81.88,5.09,1.08,3.44
2015,6,24,28.57,82.38,5.66,1.31,3.63
2015,6,25,28.62,82.69,4.51,0.44,2.84
2015,6,26,28.43,82.69,5.15,0.7,2.84
2015,6,27,28.4,84.31,5.2,2.01,3.91
2015,6,28,28.35,83.94,5.37,1.43,4.17
2015,6,29,28.93,76.25,2.09,0.51,1.46
2015,6,30,28.86,75.81,2.44,0.2,1.14
2015,7,1,28.78,75.06,2.99,0.77,1.76
2015,7,2,28.94,75.06,3.59,0.66,2.34
2015,7,3,29.26,74.88,3.04,1.55,2.15
2015,7,4,28.88,75.75,3.82,1.43,2.69
2015,7,5,28.87,77.25,3.99,0.27,2.64
2015,7,6,28.81,78.06,3.91,0.25,2.6
2015,7,7,28.51,79.81,2.54,0.16,1.39
2015,7,8,28.27,81,3.52,0.44,2.2
2015,7,9,28.4,80.25,2.39,0.79,1.62
2015,7,10,28.38,77.88,3.37,0.95,2.12
2015,7,11,28.51,79.75,4.31,0.8,2.15
2015,7,12,28.46,81.06,3.9,0.45,2.38
2015,7,13,28.31,81.62,4.12,2.04,2.97
2015,7,14,28.36,80.44,3.7,0.1,1.34
2015,7,15,28.42,78.69,3.3,0.47,2.05
2015,7,16,28.97,78.62,3.52,1.34,2.28
2015,7,17,28.53,81.62,4.27,0.59,2.66
2015,7,18,28.12,85.38,4.63,2.26,3.73
2015,7,19,27.61,82.5,4.64,2.04,3.16
2015,7,20,28.05,79.44,6.52,2.33,4.04
2015,7,21,27.59,83.25,4.34,0.56,2.99
2015,7,22,27.87,81.19,5.14,2.27,3.48
2015,7,23,27.8,80.75,4.66,3.18,4.01
2015,7,24,27.87,80.75,4.61,2.53,3.21
2015,7,25,28.03,77.62,5.72,1.93,3.1
2015,7,26,27.94,80.81,4.62,2.02,3.34
2015,7,27,28.05,77.25,3.59,1.56,2.43
2015,7,28,27.87,80.81,5.95,2.24,3.72
2015,7,29,27.82,82.44,5.44,3.12,4.02
2015,7,30,27.7,82.38,4.95,3.17,3.77
2015,7,31,27.39,81.88,4.23,0.69,2.7
2015,8,1,27.98,74.75,3.19,0.22,1.4
2015,8,2,27.76,80.44,4.79,0.63,2.66
2015,8,3,27.21,79.62,5.5,0.11,1.93
2015,8,4,27.08,77.75,4.82,0.94,2.52
2015,8,5,27.81,76.38,2.64,1.45,2.16
2015,8,6,28.04,77.38,2.88,0.19,1.65
2015,8,7,28.24,79.5,3.07,0.85,2.53
2015,8,8,27.85,81.94,4.12,0.41,2.41
2015,8,9,27.73,76.5,4.67,0.98,3.11
2015,8,10,27.71,85,5.15,3.03,3.82
2015,8,11,28.48,81,4.6,0.48,2.98
2015,8,12,28.26,80.31,3.81,0.5,2.42
2015,8,13,28.32,81.75,3.74,1.52,2.87
2015,8,14,28.19,81.38,3.3,0.8,2.11
2015,8,15,28.23,82.31,4.3,2.02,3.27
2015,8,16,28.21,79.88,4.11,2.27,3.31
2015,8,17,28.42,79.25,4.3,1.74,3.24
2015,8,18,28.7,78.06,3.26,0.48,2.16
2015,8,19,28.98,75.19,3.48,0.32,2.07
2015,8,20,28.48,79.06,4.25,1.07,2.56
2015,8,21,28.84,75.06,3.32,0.21,2.04
2015,8,22,29.11,73.62,3.12,0.38,2.05
2015,8,23,28.33,80.06,2.34,0.33,1.5
2015,8,24,28.45,75.12,3.39,0.11,1.61
2015,8,25,27.62,81.75,5.2,3.07,4.05
2015,8,26,26.69,85,6.19,0.97,3.24
2015,8,27,27.86,76.75,4.63,1.4,3.06
2015,8,28,28.15,79,5.2,2.23,3.59
2015,8,29,28.19,82.69,5.55,3.6,4.67
2015,8,30,28.29,83.25,5.32,3.8,4.55
2015,8,31,28.2,79,4.68,2.76,3.66
2015,9,1,27.94,80.88,3.75,0.8,2.49
2015,9,2,28.26,78.56,3.92,0.27,2.05
2015,9,3,28.16,82.88,5.51,3.78,4.35
2015,9,4,28.29,81.12,5.02,2.31,3.61
2015,9,5,28.04,80.88,3.78,1.04,2.52
2015,9,6,27.75,79.19,2.67,0.12,1.5
2015,9,7,28.52,75.94,2.56,0.12,1.52
2015,9,8,28.38,77.56,3.87,0.08,1.7
2015,9,9,27.7,78.81,2.18,0.02,1.2
2015,9,10,27.99,74,2.17,0.22,0.98
2015,9,11,28.49,74.81,2.79,0.88,1.66
2015,9,12,27.9,82.06,3.02,0.71,1.96
2015,9,13,28.1,78.38,2.94,0.95,1.88
2015,9,14,28.29,77.62,3.2,1.15,2.38
2015,9,15,28.15,77.5,4.94,1.96,3.33
2015,9,16,28.09,79.25,3.48,0.25,2.4
2015,9,17,27.67,84.44,6.02,2.71,4.78
2015,9,18,27.8,80.81,5.4,2.63,4.23
2015,9,19,27.76,82.44,3.62,1.91,2.7
2015,9,20,28.44,75.12,2.78,0.33,1.6
2015,9,21,28.83,73.75,3.01,0.36,1.64
2015,9,22,28.3,82.19,4.73,1.29,3.13
2015,9,23,28.74,74.12,4.58,0.12,2.41
2015,9,24,28.82,74.12,2.73,0.18,1.52
2015,9,25,28.44,76.88,2.2,0.48,1.43
2015,9,26,28.37,76.62,2.62,0.6,1.59
2015,9,27,27.21,83.44,2.26,0.06,0.95
2015,9,28,26.48,83.31,5.4,2.85,4.09
2015,9,29,27.9,77.25,3.81,0.45,2.49
2015,9,30,27.9,79.31,4.58,0.79,2.66
2015,10,1,28.1,79.94,3.83,0.56,1.88
2015,10,2,28.08,80,3.16,1.05,1.97
2015,10,3,28.12,79.56,3.92,1.45,2.73
2015,10,4,27.74,85.25,3.44,1.42,2.73
2015,10,5,27.18,81.44,2.7,0.28,1.77
2015,10,6,27.74,75.56,3.16,0.08,1.66
2015,10,7,28.23,74.94,3.19,1.21,2
2015,10,8,28.38,73.12,3.05,0.19,1.7
2015,10,9,28.51,74.94,3.77,1.27,2.01
2015,10,10,28.33,77.44,3.41,0.72,2.31
2015,10,11,28.33,76.31,2.95,0.28,1.63
2015,10,12,28.55,72.94,3.4,0.73,1.99
2015,10,13,28.21,76.56,3.38,0.2,2.03
2015,10,14,28.49,74.5,3.16,0.2,1.3
2015,10,15,28.68,74.12,4.05,0.51,2.08
2015,10,16,27.94,81.75,4.29,1.99,3.05
2015,10,17,28.46,78.88,4.27,0.3,2.48
2015,10,18,28.23,81.25,2.8,1.52,2.28
2015,10,19,28.19,83.31,4.65,0.54,2.98
2015,10,20,28.47,80,3.77,2.3,3.01
2015,10,21,28.18,80.19,4.1,2.37,3.3
2015,10,22,28.07,80.81,5.23,1.99,3.68
2015,10,23,28.36,82.44,5.6,2.39,4.24
2015,10,24,27.9,82.88,5.66,2.85,3.84
2015,10,25,28.12,81.62,5.62,3.05,3.79
2015,10,26,27.61,84.88,4.95,2.44,3.5
2015,10,27,27.43,82.56,4.14,1.3,2.62
2015,10,28,27.19,83.12,5,3.1,4.07
2015,10,29,27.68,80.5,4.16,0.43,2.76
2015,10,30,27.06,87.31,5.55,3.04,4.37
2015,10,31,26.39,85.06,4.16,1.02,2.94
2015,11,1,26.56,85.56,4.74,2.74,3.68
2015,11,2,26.63,86.88,4.73,3.01,3.54
2015,11,3,26.76,84.75,5.27,2.57,3.8
2015,11,4,26.91,85.56,4.62,1.52,3.08
2015,11,5,27.05,84.44,4.07,0.79,2.56
2015,11,6,26.71,88.94,4.17,1.58,2.65
2015,11,7,27.33,84.5,5.28,1.84,3.48
2015,11,8,27.29,83.12,4.56,2.12,3.78
2015,11,9,27.45,80.75,3.81,0.46,2.24
2015,11,10,27.54,84.5,5.63,2.6,3.84
2015,11,11,27.19,85.12,7.16,2.77,4.72
2015,11,12,27.23,84.56,4.4,2.66,3.41
2015,11,13,27.72,80.44,3.51,1.6,2.45
2015,11,14,27.87,81.31,4.27,1.69,2.77
2015,11,15,27.74,82.69,3.95,1.79,2.85
2015,11,16,27.62,86.81,4.87,1.63,3.72
2015,11,17,27.47,82.62,4.28,1.36,2.7
2015,11,18,27.77,82.62,4.02,2.05,3.22
2015,11,19,27.83,84.06,5.54,2.05,3.58
2015,11,20,27.78,83.81,6.8,4.21,5.34
2015,11,21,27.51,83.69,5.38,3.42,4.36
2015,11,22,26.86,89.31,6.59,3.7,4.7
2015,11,23,26.96,88.12,6.36,2.79,4.09
2015,11,24,27.04,89.75,5.3,2.13,3.76
2015,11,25,26.84,86.62,3.51,2.12,2.52
2015,11,26,27.01,87.5,6.77,2,4.09
2015,11,27,26.96,89.19,8.91,5.68,7.01
2015,11,28,27.08,88.62,6.88,3.9,5.37
2015,11,29,26.97,87.69,4.46,0.79,2.99
2015,11,30,26.94,83.69,2.73,0.41,1.46
2015,12,1,26.98,84,3.3,1.34,2.52
2015,12,2,26.94,88.19,3.16,2.22,2.79
2015,12,3,27.19,86.94,4.84,2.05,3.61
2015,12,4,27.58,84.31,4.19,2.91,3.63
2015,12,5,27.63,88,5.31,2.71,4.24
2015,12,6,27.36,89.12,5.74,4.27,5
2015,12,7,27.82,85.44,6.78,5.09,5.88
2015,12,8,27.86,86.56,6.76,3,4.84
2015,12,9,27.68,85.38,3.11,1.21,2.3
2015,12,10,27.25,87.88,4.5,1.52,2.7
2015,12,11,27.2,87.5,4.13,1.02,2.73
2015,12,12,27.24,87.19,4.41,3.05,3.57
2015,12,13,27.27,85.06,3.06,1.65,2.17
2015,12,14,27.5,83.75,4.6,2.61,3.49
2015,12,15,27.52,80.25,5.12,3,3.87
2015,12,16,27.27,81.06,6.27,3.02,4.35
2015,12,17,27.16,82.19,9.14,5.23,7.05
2015,12,18,26.77,80.88,8.28,6.61,7.7
2015,12,19,26.97,77,6.73,4.72,5.72
2015,12,20,26.78,80.31,6.43,3.3,5.02
2015,12,21,26.69,83.44,7.43,5.19,6.05
2015,12,22,26.47,86.19,6.37,4.72,5.55
2015,12,23,27.06,85.5,5.89,2.84,4.55
2015,12,24,27.2,86.94,6.43,3.38,4.59
2015,12,25,27.26,83.06,7.25,5.05,5.97
2015,12,26,27.01,81.62,7.22,4.51,5.59
2015,12,27,27.26,83.44,8.5,6.43,7.19
2015,12,28,27.11,85.06,9.3,6.71,8.34
2015,12,29,27.05,79.75,8.48,6.38,7.46
2015,12,30,26.76,77.06,7.66,5.35,6.55
2015,12,31,26.85,83,9.54,6.68,8.02
2016,1,1,26.9,83.81,9.65,6.98,8.19
2016,1,2,26.9,81.75,7.03,4.54,5.54
2016,1,3,26.76,85.06,5.1,3.8,4.41
2016,1,4,26.83,85.5,3.72,2.8,3.22
2016,1,5,26.99,84.25,4.56,2.44,3.63
2016,1,6,27.19,80.25,5.2,2.85,3.99
2016,1,7,27.01,82.19,4.88,2.41,3.95
2016,1,8,26.83,83.38,6.05,2.2,4.38
2016,1,9,27.33,79.56,5.34,3.56,4.69
2016,1,10,27.39,78.94,5.08,3.67,4.3
2016,1,11,26.88,84.12,4.18,2.46,3.41
2016,1,12,26.86,83.38,4.79,2.83,3.82
2016,1,13,27.37,83,4.43,3.5,4.08
2016,1,14,27.51,86.31,6.19,3.91,4.97
2016,1,15,27.51,86.44,7.92,4.51,5.4
2016,1,16,27.69,85,5.67,2.51,4.05
2016,1,17,27.55,83.62,3.87,1.74,2.95
2016,1,18,27.58,82.44,5.27,2.12,3.53
2016,1,19,27.42,82.19,5.95,3.84,4.38
2016,1,20,27.69,76.75,5.09,2.95,4.09
2016,1,21,27.44,81.12,4.8,3.06,4.03
2016,1,22,27.49,83.38,6.37,4.03,5.09
2016,1,23,27.5,81.5,5.38,3.84,4.55
2016,1,24,27.42,81.62,8.77,4.7,6.99
2016,1,25,26.98,83.06,10.95,8.69,10.09
2016,1,26,26.9,84.5,9.88,7.73,8.64
2016,1,27,27.19,85.75,7.62,5.45,6.73
2016,1,28,27.34,86,7.21,4.31,5.72
2016,1,29,27.01,86.88,5.08,3.62,4.3
2016,1,30,27.14,83,4.73,2.71,4
2016,1,31,26.8,84.56,5.24,2.48,3.87
2016,2,1,26.83,83.56,4.87,3.62,4.28
2016,2,2,27.13,83.12,7.07,4.86,5.77
2016,2,3,27.14,84.12,7.55,5.63,6.66
2016,2,4,26.9,87.06,7.41,6.25,6.85
2016,2,5,27.11,88.62,8.78,5.73,7.46
2016,2,6,26.99,85.69,10.02,7.18,8.84
2016,2,7,26.13,81.81,10.82,7.51,9.36
2016,2,8,25.54,79.81,8.24,5.41,6.79
2016,2,9,25.92,80.81,5.66,4.43,5.02
2016,2,10,26.32,85.06,6.92,4.35,5.72
2016,2,11,26.43,88.31,6.65,3.48,5.25
2016,2,12,26.7,87.12,5.58,3.05,4.16
2016,2,13,27.07,85.19,6.4,1.93,4.27
2016,2,14,27.19,83.31,5.3,4.4,4.8
2016,2,15,27.33,80.94,5.83,3.95,5.05
2016,2,16,26.69,81.81,6.92,5.73,6.18
2016,2,17,26.6,78.62,6.82,4.13,5.51
2016,2,18,26.9,83.38,8.32,6.42,7.33
2016,2,19,26.76,83.62,7.52,5.84,6.65
2016,2,20,26.29,82,6.6,4.41,5.51
2016,2,21,26.13,76.69,6.3,4.56,5.54
2016,2,22,26.46,75.19,4.34,3.2,3.7
2016,2,23,26.85,76.44,4.05,2.88,3.54
2016,2,24,26.72,79.88,8.03,3.57,6.52
2016,2,25,26.5,80.88,9.69,6.35,7.72
2016,2,26,26.36,81.94,8.39,4.83,6.58
2016,2,27,26.62,85.25,8.31,4.82,7.12
2016,2,28,26.6,85.38,7.55,5.91,6.65
2016,2,29,26.44,84.19,7.23,5.55,6.17
2016,3,1,26.29,80.94,6.84,4.87,5.76
2016,3,2,26.43,81.5,6.48,4.76,5.6
2016,3,3,26.44,83,6.49,3.7,4.87
2016,3,4,26.8,82,5.22,3.61,4.45
2016,3,5,27.12,81.25,4.78,3.7,4.23
2016,3,6,27.25,78.94,4.59,3.54,4.11
2016,3,7,26.79,80.75,5.36,3.25,3.95
2016,3,8,26.65,80.44,3.49,2.34,2.95
2016,3,9,26.83,80.38,3.68,2.05,2.89
2016,3,10,26.62,81,3.91,1.59,2.53
2016,3,11,26.37,80.81,4.84,0.66,3.08
2016,3,12,27.3,80.12,4.46,3.24,3.98
2016,3,13,27.36,82.69,4.74,3.25,3.88
2016,3,14,27.1,79.81,3.71,2.18,2.98
2016,3,15,26.51,81.38,3.61,2.41,3.23
2016,3,16,26.98,79.06,3.51,2.44,2.92
2016,3,17,27.44,76.19,3.95,2.3,3.04
2016,3,18,26.81,77.94,4.34,1.76,2.88
2016,3,19,26.71,78.25,4.05,1.34,2.62
2016,3,20,27.12,79.94,4.52,2.16,3.31
2016,3,21,27.38,81.88,4.75,1.98,3.41
2016,3,22,27.64,77.62,4.17,0.62,2.44
2016,3,23,27.38,77.94,4.68,0.14,2.1
2016,3,24,27.7,78,4.05,1.77,2.95
2016,3,25,27.55,77.44,4.47,3.05,3.48
2016,3,26,28.23,75.88,7.47,4.4,6.21
2016,3,27,28.13,76.88,7.39,5.16,5.76
2016,3,28,27.82,80.31,8.75,6.22,7.51
2016,3,29,27.73,75.88,6.77,4.59,5.6
2016,3,30,27.77,73.19,4.8,2.62,4.27
2016,3,31,27.48,72,4.27,2.11,3.33
2016,4,1,27.59,78.31,4.12,2.96,3.46
2016,4,2,27.8,82.31,5.12,2.84,4.06
2016,4,3,27.99,83.12,4.89,3.34,4.13
2016,4,4,28.11,82,4.73,2.95,4.09
2016,4,5,27.83,79.25,4.13,2.11,3.1
2016,4,6,27.69,77.81,4.06,2.17,2.9
2016,4,7,28.13,72.88,4.59,0.78,2.53
2016,4,8,28.4,77.94,4.23,2.09,3.2
2016,4,9,28.8,78.06,4.82,2.78,3.8
2016,4,10,28.81,79.06,4.64,1.09,2.57
2016,4,11,29.11,76.25,4.24,0.7,2.4
2016,4,12,29.3,78.62,4.06,0.92,2.55
2016,4,13,29.48,77.81,4.31,0.23,2.1
2016,4,14,29.3,80.31,5.05,1.84,3.32
2016,4,15,28.98,84.88,4.55,2.35,3.65
2016,4,16,29.09,82.62,5.03,1.3,3.16
2016,4,17,29.15,82,4.93,2.24,4
2016,4,18,29.25,76.69,4.88,3.11,3.92
2016,4,19,29.42,74.69,5.02,2.35,3.89
2016,4,20,29.59,73.25,4.45,3.55,4.03
2016,4,21,29.55,72,4.95,3.69,4.12
2016,4,22,29.42,70.5,4.39,2.27,3.19
2016,4,23,29.55,73,4.77,2.08,3.26
2016,4,24,29.41,76.06,5.17,2.04,3.56
2016,4,25,29.52,75.69,4.78,2.14,3.37
2016,4,26,29.73,72,4.48,1.13,2.91
2016,4,27,30.16,70.12,4.98,1.05,2.93
2016,4,28,30.12,74.12,5.56,2.2,3.7
2016,4,29,29.83,75.19,4.53,2.55,3.5
2016,4,30,29.62,72.31,4.63,0.79,3.02
2016,5,1,29.77,73.19,4.88,1.69,3.16
2016,5,2,29.67,76.31,5.14,2.95,3.81
2016,5,3,29.48,79.19,4.2,2.93,3.65
2016,5,4,30.04,74.44,5.16,3.22,4.12
2016,5,5,29.83,74.75,4.6,2.25,3.33
2016,5,6,29.66,74.19,4.34,1.29,2.84
2016,5,7,29.83,76.19,4.03,2.14,2.96
2016,5,8,30.15,73.5,4.98,2.23,3.38
2016,5,9,30.05,74.06,5.02,2.54,3.74
2016,5,10,30.3,73.31,4.48,2.89,3.76
2016,5,11,30.46,70.69,4.81,1.5,2.73
2016,5,12,30.14,74.12,4.79,2.02,3.41
2016,5,13,30.06,74.06,4.35,1.7,3.16
2016,5,14,30.23,73.94,5.84,2.98,4.32
2016,5,15,30.07,74.94,3.91,1.69,2.91
2016,5,16,29.36,78.62,3.78,1.23,2.48
2016,5,17,29.86,75.44,4.18,0.61,2.29
2016,5,18,29.57,79.19,4.38,1.25,2.98
2016,5,19,29.72,76.88,2.81,0.2,1.55
2016,5,20,28.56,83.31,3.38,1.89,2.48
2016,5,21,28.49,81.75,4.05,2.26,3.14
2016,5,22,28.3,81.88,4.06,1.88,3.57
2016,5,23,28.73,77.75,4.8,0.33,2.09
2016,5,24,29.19,77.44,3.6,1.37,2.54
2016,5,25,29.69,74.5,2.15,0.2,1.1
2016,5,26,28.65,81.94,2.84,0.31,1.64
2016,5,27,28.75,79.81,2.8,1.27,2.11
2016,5,28,28.89,80.44,4.64,1.88,3.42
2016,5,29,29.31,77,4.1,1.38,2.44
2016,5,30,27.84,81.69,4.51,0.88,2.52
2016,5,31,28.65,77.25,3.59,0.89,2.22
2016,6,1,29.1,72.94,4.93,0.12,2.31
2016,6,2,28.96,77.5,3.27,0.8,2.37
2016,6,3,28.24,78.81,5.81,2.02,3.55
2016,6,4,28.51,78.81,3.92,1.95,2.74
2016,6,5,29.11,74.56,3.68,0.4,2.64
2016,6,6,29.04,77.69,3.78,0.77,2.23
2016,6,7,29.12,77.94,3.36,1.21,2.27
2016,6,8,28.57,79.31,2.62,1.31,2.1
2016,6,9,28.7,78.69,2.54,0.65,1.84
2016,6,10,29.3,74.94,3.22,0.44,1.64
2016,6,11,29.05,77.25,2.49,0.66,1.77
2016,6,12,28.65,77.5,3.28,0.84,2.1
2016,6,13,29.27,70.94,2.46,0.3,1.59
2016,6,14,27.62,81.06,3.8,0.97,2.08
2016,6,15,28.62,76.62,4.83,1.08,2.34
2016,6,16,28.69,77.94,4.55,1.25,3.09
2016,6,17,27.73,84.94,3.23,0.59,1.77
2016,6,18,27.26,85.81,3.76,2.98,3.39
2016,6,19,27.3,82.06,4.62,2.02,3.27
2016,6,20,27.09,82.56,4.18,1.62,3.08
2016,6,21,28.12,75.06,2.97,0.29,1.68
2016,6,22,27.37,83.38,3.52,0.65,2.48
2016,6,23,28.6,77,4.21,1.77,3.31
2016,6,24,28.2,80.75,4.8,2.27,3.48
2016,6,25,28.53,79.56,4.88,2.61,3.61
2016,6,26,28.39,80.06,4.53,0.7,2.68
2016,6,27,28.31,77.31,4.55,0.16,2.28
2016,6,28,27.96,80.75,4.62,0.79,2.59
2016,6,29,28.59,80.19,5.02,0.88,2.48
2016,6,30,27.5,86.5,3.87,1.48,2.88
2016,7,1,28.46,83.38,5.66,2.36,3.48
2016,7,2,28.6,84.75,5.6,3.2,4.34
2016,7,3,28.64,81.19,4.47,0.27,2.95
2016,7,4,28.61,81.5,3.57,0.6,2.18
2016,7,5,28.72,81.88,3.57,1.72,2.53
2016,7,6,28.51,78.44,3.19,0.2,1.84
2016,7,7,28.69,77.19,2.46,1.2,1.95
2016,7,8,28.34,76.62,4.63,1.38,3.05
2016,7,9,28.53,80.5,4.32,1.95,2.86
2016,7,10,28.69,77.69,4.16,2.2,3.15
2016,7,11,28.82,76.88,3.71,0.4,2.32
2016,7,12,28.65,78.31,4.07,1.1,2.67
2016,7,13,28.69,79.25,3.98,0.43,1.95
2016,7,14,28.23,84.06,3.95,1.88,2.84
2016,7,15,28.08,78.25,2.25,0.28,1.2
2016,7,16,28.25,77.88,3.2,0.34,1.91
2016,7,17,28.4,78.31,2.8,0.94,1.96
2016,7,18,28.44,77.5,3.53,0.37,1.77
2016,7,19,27.87,81.94,4.41,0.98,2.74
2016,7,20,27.78,81.94,3.1,1.4,2.45
2016,7,21,27.45,84.06,3.8,1.95,2.84
2016,7,22,27.78,81.94,3.63,1.94,2.8
2016,7,23,27.42,84.19,4.91,2.94,4.06
2016,7,24,27.85,82.5,4.55,2.84,3.88
2016,7,25,27.62,81.06,4.3,1.7,2.95
2016,7,26,27.51,80.25,5.01,2.09,3.12
2016,7,27,28.34,74,3.65,0.5,1.8
2016,7,28,27.76,79.94,3.49,0.2,1.98
2016,7,29,28.44,72.81,3.67,0.12,2.16
2016,7,30,28.39,77.56,3.4,0.92,2.2
2016,7,31,28.4,78.88,3.22,1.92,2.69
2016,8,1,29.05,72.56,4.83,0.7,2.88
2016,8,2,29.02,71,3.95,0.86,2.35
2016,8,3,29.28,70.56,2.5,0.7,1.41
2016,8,4,28.82,74,2.16,0.39,1.29
2016,8,5,28.05,80.62,4.62,0.56,3
2016,8,6,28.44,75.88,4.27,0.21,1.95
2016,8,7,28.39,77.44,4.32,0.92,2.97
2016,8,8,28.51,76.81,2.53,0.3,1.27
2016,8,9,28.66,77.81,3.31,0.16,1.62
2016,8,10,28.12,82.19,5.59,1.24,3.13
2016,8,11,28.01,79.31,3.21,0.77,2.02
2016,8,12,28.54,76.19,3.2,0.3,1.85
2016,8,13,28.58,78.81,4.28,1.42,2.94
2016,8,14,28.94,74.94,4.73,1.37,2.78
2016,8,15,28.97,76.38,2.55,0.41,1.36
2016,8,16,28.85,76.94,3.6,0.88,2.12
2016,8,17,28.66,82,3.48,2.45,3.05
2016,8,18,28.76,80.94,4.48,1.25,3.23
2016,8,19,28.59,79.81,2.81,1.59,2.25
2016,8,20,28.69,79.94,3.02,0.34,2.15
2016,8,21,28.4,80.75,2.16,0.41,1.26
2016,8,22,28.92,78,3.31,0.91,1.83
2016,8,23,29.09,75.44,2.59,0.09,1.66
2016,8,24,28.19,81.56,2.98,0.3,1.65
2016,8,25,28.42,78.75,3.71,0.27,1.98
2016,8,26,27.74,82,3.66,0.12,1.98
2016,8,27,28.02,78.38,3.71,0.26,2.28
2016,8,28,28.08,76.06,3.38,0.29,1.76
2016,8,29,28.15,78.38,2.73,0.45,1.74
2016,8,30,27.89,83.5,3.61,0.15,1.97
2016,8,31,28.48,76.31,2.88,0.16,1.76
2016,9,1,27.9,82.75,2.77,1.45,1.96
2016,9,2,28.16,77.5,3.59,0.2,1.35
2016,9,3,28.48,75.81,3.47,0.98,2.56
2016,9,4,28.23,78.88,3.98,1.51,2.62
2016,9,5,28.37,75,3.66,0.93,2.49
2016,9,6,28.51,75.38,2.96,0.12,1.73
2016,9,7,27.65,79.38,3.91,0.11,2.04
2016,9,8,27.94,79.69,3.77,1.05,2.73
2016,9,9,27.68,80.62,2.95,0.23,1.79
2016,9,10,27.99,75.94,2.66,0.52,1.59
2016,9,11,28.65,74.44,2.41,0.38,1.56
2016,9,12,28.36,75.75,2.3,0.38,1.56
2016,9,13,28.12,76.94,1.89,0.16,1.2
2016,9,14,28.08,79.31,3.41,0.4,1.73
2016,9,15,28.05,79.19,3.3,0.71,1.67
2016,9,16,27.12,84.44,4.2,0.77,2.41
2016,9,17,27.4,82.81,4.77,1.09,3.09
2016,9,18,28.19,79.25,4.43,1.47,3.09
2016,9,19,28.57,74.75,3.06,0.14,1.68
2016,9,20,28.23,79.88,5.73,1.77,4.17
2016,9,21,27.7,82.06,4.53,2.23,3.27
2016,9,22,27.26,81.25,6.02,2.63,4.86
2016,9,23,27.83,74.88,5.57,1.76,3.32
2016,9,24,28.27,77.31,4.1,0.23,2.41
2016,9,25,28.54,75.88,3.61,0.9,2.08
2016,9,26,28.42,76.38,2.34,0.63,1.49
2016,9,27,28.19,79.44,3.62,0.77,2.52
2016,9,28,27.83,78.06,4.08,0.95,3.02
2016,9,29,28.3,76.19,4.07,1.18,2.91
2016,9,30,28.28,78.31,3.23,0.41,2.13
2016,10,1,28.5,76.69,4.05,1.41,3.09
2016,10,2,28.54,76.69,3.59,2.19,3.08
2016,10,3,28.48,76.12,1.91,0.15,1.17
2016,10,4,27.81,79.88,3.21,1.59,2.47
2016,10,5,28.26,78.56,2.87,1.46,2.09
2016,10,6,27.61,77.56,4.03,0.2,1.98
2016,10,7,28.12,75.88,2.95,0.33,1.52
2016,10,8,27.67,80,3.84,0.43,2.98
2016,10,9,27.87,79.12,4.63,1.16,2.97
2016,10,10,28.38,77.88,4.49,3.41,4.03
2016,10,11,28.41,78,4.88,3.59,4.37
2016,10,12,28.21,80.56,3.85,2.6,3.3
